NAME,ISO_TIME,LAT,LON,NATURE,wind_kmph,DIST2LAND,SUBBASIN
UNNAMED,2000-03-27 12:00:00,7.5,90.0,TS,46.300000000000004,613,BB
UNNAMED,2000-03-27 15:00:00,8.0,89.4,TS,46.300000000000004,695,BB
UNNAMED,2000-03-27 18:00:00,8.5,89.0,TS,46.300000000000004,757,BB
UNNAMED,2000-03-27 21:00:00,9.0,89.0,TS,46.300000000000004,783,BB
UNNAMED,2000-03-28 00:00:00,9.5,89.0,TS,46.300000000000004,811,BB
UNNAMED,2000-03-28 03:00:00,10.0,88.5,TS,46.300000000000004,784,BB
UNNAMED,2000-03-28 06:00:00,10.7,88.2,TS,46.300000000000004,784,BB
UNNAMED,2000-03-28 09:00:00,11.5,88.0,TS,46.300000000000004,802,BB
UNNAMED,2000-03-28 12:00:00,12.0,88.0,TS,46.300000000000004,801,BB
UNNAMED,2000-03-28 15:00:00,12.0,88.0,TS,46.300000000000004,801,BB
UNNAMED,2000-03-28 18:00:00,12.0,88.0,TS,46.300000000000004,801,BB
UNNAMED,2000-03-28 21:00:00,12.2,88.0,TS,46.300000000000004,787,BB
UNNAMED,2000-03-29 00:00:00,12.5,88.0,TS,46.300000000000004,766,BB
UNNAMED,2000-03-29 03:00:00,13.0,88.0,TS,55.56,725,BB
UNNAMED,2000-03-29 06:00:00,13.5,88.0,TS,55.56,680,BB
UNNAMED,2000-03-29 09:00:00,13.7,88.2,TS,61.116,676,BB
UNNAMED,2000-03-29 12:00:00,14.0,88.5,TS,64.82000000000001,652,BB
UNNAMED,2000-03-29 15:00:00,14.5,89.0,TS,64.82000000000001,582,BB
UNNAMED,2000-03-29 18:00:00,15.0,89.5,TS,64.82000000000001,516,BB
UNNAMED,2000-03-29 21:00:00,15.0,89.5,TS,83.34,516,BB
UNNAMED,2000-03-30 00:00:00,15.0,89.5,TS,83.34,516,BB
UNNAMED,2000-03-30 03:00:00,15.5,90.0,TS,83.34,453,BB
UNNAMED,2000-03-30 06:00:00,15.5,90.0,TS,64.82000000000001,453,BB
UNNAMED,2000-03-30 09:00:00,15.0,90.0,TS,55.56,463,BB
UNNAMED,2000-03-30 12:00:00,16.0,90.5,TS,46.300000000000004,395,BB
UNNAMED,2000-08-23 03:00:00,16.5,83.5,TS,46.300000000000004,121,BB
UNNAMED,2000-08-23 06:00:00,16.5,83.0,TS,46.300000000000004,72,BB
UNNAMED,2000-08-23 09:00:00,16.4,82.7,TS,46.300000000000004,48,BB
UNNAMED,2000-08-23 12:00:00,16.5,82.5,TS,46.300000000000004,24,BB
UNNAMED,2000-08-23 15:00:00,17.0,82.4,TS,46.300000000000004,10,BB
UNNAMED,2000-08-23 18:00:00,17.5,82.0,TS,46.300000000000004,0,BB
UNNAMED,2000-08-23 21:00:00,17.8,81.0,TS,46.300000000000004,0,BB
UNNAMED,2000-08-24 00:00:00,18.0,79.5,TS,46.300000000000004,0,BB
UNNAMED,2000-10-15 00:00:00,14.6,88.4,TS,46.300000000000004,617,BB
UNNAMED,2000-10-15 03:00:00,14.5,88.2,TS,46.300000000000004,610,BB
UNNAMED,2000-10-15 06:00:00,14.5,87.8,TS,46.300000000000004,580,BB
UNNAMED,2000-10-15 09:00:00,14.5,87.4,TS,46.300000000000004,552,BB
UNNAMED,2000-10-15 12:00:00,14.5,87.1,TS,46.300000000000004,532,BB
UNNAMED,2000-10-15 15:00:00,14.4,86.7,TS,51.856,517,BB
UNNAMED,2000-10-15 18:00:00,14.4,86.5,TS,55.56,502,BB
UNNAMED,2000-10-15 21:00:00,14.4,86.3,TS,55.56,487,BB
UNNAMED,2000-10-16 00:00:00,14.4,86.2,TS,55.56,480,BB
UNNAMED,2000-10-16 03:00:00,14.3,85.9,TS,55.56,463,BB
UNNAMED,2000-10-16 06:00:00,14.3,85.5,TS,55.56,428,BB
UNNAMED,2000-10-16 09:00:00,14.3,85.2,TS,55.56,403,BB
UNNAMED,2000-10-16 12:00:00,14.3,85.1,TS,55.56,395,BB
UNNAMED,2000-10-16 15:00:00,14.1,85.0,TS,55.56,402,BB
UNNAMED,2000-10-16 18:00:00,14.0,84.9,TS,55.56,403,BB
UNNAMED,2000-10-16 21:00:00,14.0,84.7,TS,61.116,388,BB
UNNAMED,2000-10-17 00:00:00,14.0,84.5,TS,64.82000000000001,374,BB
UNNAMED,2000-10-17 03:00:00,14.0,84.4,TS,64.82000000000001,368,BB
UNNAMED,2000-10-17 06:00:00,14.0,84.3,TS,64.82000000000001,361,BB
UNNAMED,2000-10-17 09:00:00,14.0,84.0,TS,64.82000000000001,343,BB
UNNAMED,2000-10-17 12:00:00,14.1,84.0,TS,64.82000000000001,334,BB
UNNAMED,2000-10-17 15:00:00,14.1,83.9,TS,64.82000000000001,328,BB
UNNAMED,2000-10-17 18:00:00,14.2,83.9,TS,64.82000000000001,318,BB
UNNAMED,2000-10-17 21:00:00,14.2,83.8,TS,64.82000000000001,313,BB
UNNAMED,2000-10-18 00:00:00,14.6,83.5,TS,64.82000000000001,258,BB
UNNAMED,2000-10-18 03:00:00,14.4,83.4,TS,55.56,273,BB
UNNAMED,2000-10-18 06:00:00,14.4,83.3,TS,55.56,258,BB
UNNAMED,2000-10-18 09:00:00,14.5,83.1,TS,55.56,248,BB
UNNAMED,2000-10-18 12:00:00,14.5,82.9,TS,55.56,238,BB
UNNAMED,2000-10-18 15:00:00,14.6,82.6,TS,51.856,213,BB
UNNAMED,2000-10-18 18:00:00,14.7,82.4,TS,46.300000000000004,193,BB
UNNAMED,2000-10-18 21:00:00,14.6,82.3,TS,46.300000000000004,193,BB
UNNAMED,2000-10-19 00:00:00,14.5,82.1,TS,46.300000000000004,186,BB
UNNAMED,2000-10-19 03:00:00,14.5,82.0,TS,46.300000000000004,178,BB
UNNAMED,2000-10-19 06:00:00,14.5,82.0,TS,46.300000000000004,178,BB
UNNAMED,2000-10-25 09:00:00,13.5,93.0,TS,46.300000000000004,298,BB
UNNAMED,2000-10-25 12:00:00,14.0,92.5,TS,46.300000000000004,286,BB
UNNAMED,2000-10-25 15:00:00,14.3,92.2,TS,46.300000000000004,286,BB
UNNAMED,2000-10-25 18:00:00,14.8,91.6,TS,46.300000000000004,309,BB
UNNAMED,2000-10-25 21:00:00,15.2,91.1,TS,46.300000000000004,343,BB
UNNAMED,2000-10-26 00:00:00,15.6,90.6,TS,46.300000000000004,387,BB
UNNAMED,2000-10-26 03:00:00,15.9,89.7,TS,46.300000000000004,481,BB
UNNAMED,2000-10-26 06:00:00,16.4,89.5,TS,46.300000000000004,504,BB
UNNAMED,2000-10-26 09:00:00,16.5,89.1,TS,46.300000000000004,484,BB
UNNAMED,2000-10-26 12:00:00,16.5,88.7,TS,46.300000000000004,460,BB
UNNAMED,2000-10-26 15:00:00,16.7,88.5,TS,46.300000000000004,430,BB
UNNAMED,2000-10-26 18:00:00,17.0,88.4,TS,46.300000000000004,396,BB
UNNAMED,2000-10-26 21:00:00,17.3,88.2,TS,46.300000000000004,356,BB
UNNAMED,2000-10-27 00:00:00,17.7,88.1,TS,46.300000000000004,313,BB
UNNAMED,2000-10-27 03:00:00,18.2,88.2,TS,55.56,276,BB
UNNAMED,2000-10-27 06:00:00,18.7,88.3,TS,55.56,245,BB
UNNAMED,2000-10-27 09:00:00,18.9,88.3,TS,55.56,229,BB
UNNAMED,2000-10-27 12:00:00,19.3,88.4,TS,55.56,210,BB
UNNAMED,2000-10-27 15:00:00,19.8,88.4,TS,61.116,177,BB
UNNAMED,2000-10-27 18:00:00,20.4,88.5,TS,64.82000000000001,134,BB
UNNAMED,2000-10-27 21:00:00,21.0,88.5,TS,64.82000000000001,67,BB
UNNAMED,2000-10-28 00:00:00,21.6,89.0,TS,64.82000000000001,0,BB
UNNAMED,2000-10-28 03:00:00,22.5,89.1,TS,55.56,0,BB
UNNAMED,2000-10-28 06:00:00,23.1,89.6,TS,55.56,0,BB
UNNAMED,2000-10-28 09:00:00,23.3,89.9,TS,51.856,0,BB
UNNAMED,2000-10-28 12:00:00,23.5,90.5,TS,46.300000000000004,0,BB
UNNAMED,2000-10-28 15:00:00,23.8,91.7,TS,46.300000000000004,0,BB
UNNAMED,2000-10-28 18:00:00,24.0,93.0,TS,46.300000000000004,0,BB
UNNAMED,2000-10-28 21:00:00,24.0,93.7,TS,46.300000000000004,0,BB
UNNAMED,2000-10-29 00:00:00,24.0,94.0,TS,46.300000000000004,0,BB
UNNAMED,2000-11-26 03:00:00,8.5,91.5,TS,46.300000000000004,522,BB
UNNAMED,2000-11-26 06:00:00,9.3,90.8,TS,46.300000000000004,638,BB
UNNAMED,2000-11-26 09:00:00,9.3,90.9,TS,46.300000000000004,630,BB
UNNAMED,2000-11-26 12:00:00,9.7,89.8,TS,46.300000000000004,752,BB
UNNAMED,2000-11-26 15:00:00,9.8,89.9,TS,55.56,750,BB
UNNAMED,2000-11-26 18:00:00,9.9,89.6,TS,55.56,783,BB
UNNAMED,2000-11-26 21:00:00,10.1,88.9,TS,55.56,829,BB
UNNAMED,2000-11-27 00:00:00,10.4,88.1,TS,55.56,760,BB
UNNAMED,2000-11-27 03:00:00,10.8,87.5,TS,55.56,719,BB
UNNAMED,2000-11-27 06:00:00,10.9,87.0,TS,55.56,675,BB
UNNAMED,2000-11-27 09:00:00,10.9,86.4,TS,64.82000000000001,615,BB
UNNAMED,2000-11-27 12:00:00,11.0,85.9,TS,83.34,573,BB
UNNAMED,2000-11-27 15:00:00,11.0,85.3,TS,83.34,517,BB
UNNAMED,2000-11-27 18:00:00,11.1,84.8,TS,83.34,477,BB
UNNAMED,2000-11-27 21:00:00,11.2,84.3,TS,83.34,438,BB
UNNAMED,2000-11-28 00:00:00,11.5,83.8,TS,101.86,404,BB
UNNAMED,2000-11-28 03:00:00,11.6,83.3,TS,101.86,352,BB
UNNAMED,2000-11-28 06:00:00,11.5,82.8,TS,120.38000000000001,300,BB
UNNAMED,2000-11-28 09:00:00,11.5,82.3,TS,120.38000000000001,254,BB
UNNAMED,2000-11-28 12:00:00,11.5,82.0,TS,142.604,225,BB
UNNAMED,2000-11-28 15:00:00,11.5,81.7,TS,166.68,197,BB
UNNAMED,2000-11-28 18:00:00,11.5,81.5,TS,188.904,177,BB
UNNAMED,2000-11-28 21:00:00,11.5,81.1,TS,188.904,145,BB
UNNAMED,2000-11-29 00:00:00,11.5,80.9,TS,166.68,114,BB
UNNAMED,2000-11-29 03:00:00,11.5,80.5,TS,166.68,73,BB
UNNAMED,2000-11-29 06:00:00,11.6,80.4,TS,142.604,65,BB
UNNAMED,2000-11-29 09:00:00,11.6,80.0,TS,142.604,21,BB
UNNAMED,2000-11-29 12:00:00,11.6,79.9,TS,101.86,10,BB
UNNAMED,2000-11-29 15:00:00,11.4,79.3,TS,92.60000000000001,0,BB
UNNAMED,2000-11-29 18:00:00,11.3,78.6,TS,83.34,0,BB
UNNAMED,2000-11-29 21:00:00,11.3,78.3,TS,74.08,0,BB
UNNAMED,2000-11-30 00:00:00,11.4,78.1,TS,64.82000000000001,0,BB
UNNAMED,2000-11-30 03:00:00,11.4,77.7,TS,55.56,0,AS
UNNAMED,2000-11-30 06:00:00,11.4,77.2,TS,46.300000000000004,0,AS
UNNAMED,2000-12-23 03:00:00,8.0,86.0,TS,46.300000000000004,465,BB
UNNAMED,2000-12-23 06:00:00,7.8,85.8,TS,46.300000000000004,439,BB
UNNAMED,2000-12-23 09:00:00,7.8,85.4,TS,46.300000000000004,396,BB
UNNAMED,2000-12-23 12:00:00,7.8,85.0,TS,46.300000000000004,353,BB
UNNAMED,2000-12-23 15:00:00,7.8,84.8,TS,46.300000000000004,331,BB
UNNAMED,2000-12-23 18:00:00,7.9,84.6,TS,46.300000000000004,310,BB
UNNAMED,2000-12-23 21:00:00,7.8,84.3,TS,51.856,276,BB
UNNAMED,2000-12-24 00:00:00,7.9,84.2,TS,55.56,266,BB
UNNAMED,2000-12-24 03:00:00,8.2,84.1,TS,55.56,262,BB
UNNAMED,2000-12-24 06:00:00,8.2,84.1,TS,55.56,262,BB
UNNAMED,2000-12-24 09:00:00,8.2,83.9,TS,55.56,241,BB
UNNAMED,2000-12-24 12:00:00,8.2,83.7,TS,55.56,219,BB
UNNAMED,2000-12-24 15:00:00,8.2,83.7,TS,55.56,219,BB
UNNAMED,2000-12-24 18:00:00,8.3,83.7,TS,55.56,223,BB
UNNAMED,2000-12-24 21:00:00,8.3,83.5,TS,55.56,203,BB
UNNAMED,2000-12-25 00:00:00,8.3,83.4,TS,55.56,193,BB
UNNAMED,2000-12-25 03:00:00,8.3,83.3,TS,64.82000000000001,182,BB
UNNAMED,2000-12-25 06:00:00,8.4,83.3,TS,83.34,188,BB
UNNAMED,2000-12-25 09:00:00,8.4,83.3,TS,92.60000000000001,188,BB
UNNAMED,2000-12-25 12:00:00,8.4,83.2,TS,101.86,178,BB
UNNAMED,2000-12-25 15:00:00,8.4,83.1,TS,111.12,169,BB
UNNAMED,2000-12-25 18:00:00,8.5,83.0,TS,120.38000000000001,164,BB
UNNAMED,2000-12-25 21:00:00,8.5,82.7,TS,120.38000000000001,133,BB
UNNAMED,2000-12-26 00:00:00,8.6,82.4,TS,120.38000000000001,110,BB
UNNAMED,2000-12-26 03:00:00,8.6,82.3,TS,120.38000000000001,101,BB
UNNAMED,2000-12-26 06:00:00,8.6,81.9,TS,142.604,59,BB
UNNAMED,2000-12-26 09:00:00,8.5,81.5,TS,142.604,15,BB
UNNAMED,2000-12-26 12:00:00,8.5,81.0,TS,166.68,0,BB
UNNAMED,2000-12-26 15:00:00,8.5,80.8,TS,166.68,0,BB
UNNAMED,2000-12-26 18:00:00,8.4,80.7,TS,142.604,0,BB
UNNAMED,2000-12-26 21:00:00,8.3,80.5,TS,142.604,0,BB
UNNAMED,2000-12-27 00:00:00,8.3,80.4,TS,142.604,0,BB
UNNAMED,2000-12-27 03:00:00,8.3,79.7,TS,142.604,11,BB
UNNAMED,2000-12-27 06:00:00,8.3,79.4,TS,142.604,34,BB
UNNAMED,2000-12-27 09:00:00,8.3,79.0,TS,142.604,77,BB
UNNAMED,2000-12-27 12:00:00,8.3,78.7,TS,120.38000000000001,67,BB
UNNAMED,2000-12-27 15:00:00,8.3,78.6,TS,101.86,56,BB
UNNAMED,2000-12-27 18:00:00,8.4,78.5,TS,101.86,44,BB
UNNAMED,2000-12-27 21:00:00,8.4,78.1,TS,101.86,0,BB
UNNAMED,2000-12-28 00:00:00,8.4,77.8,TS,64.82000000000001,0,AS
UNNAMED,2000-12-28 03:00:00,8.4,77.7,TS,64.82000000000001,0,AS
UNNAMED,2000-12-28 06:00:00,8.5,77.3,TS,55.56,0,AS
UNNAMED,2000-12-28 09:00:00,8.7,77.0,TS,51.856,0,AS
UNNAMED,2000-12-28 12:00:00,8.9,76.7,TS,46.300000000000004,0,AS
UNNAMED,2001-05-21 12:00:00,13.7,69.0,TS,46.300000000000004,548,AS
UNNAMED,2001-05-21 15:00:00,13.6,69.5,TS,46.300000000000004,503,AS
UNNAMED,2001-05-21 18:00:00,13.6,69.9,TS,46.300000000000004,462,AS
UNNAMED,2001-05-21 21:00:00,13.6,70.1,TS,55.56,442,AS
UNNAMED,2001-05-22 00:00:00,13.9,70.8,TS,55.56,355,AS
UNNAMED,2001-05-22 03:00:00,14.0,71.2,TS,74.08,315,AS
UNNAMED,2001-05-22 06:00:00,14.1,71.4,TS,83.34,291,AS
UNNAMED,2001-05-22 09:00:00,14.1,71.5,TS,83.34,281,AS
UNNAMED,2001-05-22 12:00:00,14.3,71.6,TS,83.34,263,AS
UNNAMED,2001-05-22 15:00:00,14.3,71.6,TS,101.86,263,AS
UNNAMED,2001-05-22 18:00:00,14.4,71.6,TS,101.86,256,AS
UNNAMED,2001-05-22 21:00:00,14.8,71.5,TS,120.38000000000001,252,AS
UNNAMED,2001-05-23 00:00:00,15.0,71.5,TS,120.38000000000001,245,AS
UNNAMED,2001-05-23 03:00:00,15.3,71.3,TS,142.604,252,AS
UNNAMED,2001-05-23 06:00:00,15.6,71.0,TS,166.68,265,AS
UNNAMED,2001-05-23 09:00:00,15.9,70.8,TS,166.68,275,AS
UNNAMED,2001-05-23 12:00:00,16.0,70.5,TS,166.68,304,AS
UNNAMED,2001-05-23 15:00:00,16.1,70.4,TS,166.68,312,AS
UNNAMED,2001-05-23 18:00:00,16.2,70.4,TS,166.68,311,AS
UNNAMED,2001-05-23 21:00:00,16.3,70.0,TS,166.68,352,AS
UNNAMED,2001-05-24 00:00:00,16.4,69.7,TS,166.68,384,AS
UNNAMED,2001-05-24 03:00:00,16.6,69.5,TS,188.904,398,AS
UNNAMED,2001-05-24 06:00:00,16.9,69.0,TS,188.904,438,AS
UNNAMED,2001-05-24 09:00:00,16.9,68.5,TS,212.98000000000002,488,AS
UNNAMED,2001-05-24 12:00:00,16.9,68.4,TS,212.98000000000002,494,AS
UNNAMED,2001-05-24 15:00:00,16.9,68.3,TS,212.98000000000002,499,AS
UNNAMED,2001-05-24 18:00:00,17.0,68.3,TS,212.98000000000002,490,AS
UNNAMED,2001-05-24 21:00:00,17.0,68.0,TS,212.98000000000002,508,AS
UNNAMED,2001-05-25 00:00:00,17.0,67.8,TS,212.98000000000002,520,AS
UNNAMED,2001-05-25 03:00:00,17.1,68.0,TS,188.904,498,AS
UNNAMED,2001-05-25 06:00:00,17.1,67.9,TS,166.68,505,AS
UNNAMED,2001-05-25 09:00:00,17.1,67.8,TS,166.68,511,AS
UNNAMED,2001-05-25 12:00:00,17.2,67.6,TS,142.604,513,AS
UNNAMED,2001-05-25 15:00:00,17.1,67.8,TS,142.604,511,AS
UNNAMED,2001-05-25 18:00:00,17.1,67.9,TS,142.604,505,AS
UNNAMED,2001-05-25 21:00:00,17.0,67.7,TS,142.604,526,AS
UNNAMED,2001-05-26 00:00:00,17.3,67.7,TS,120.38000000000001,498,AS
UNNAMED,2001-05-26 03:00:00,17.3,67.7,TS,101.86,498,AS
UNNAMED,2001-05-26 06:00:00,17.4,67.7,TS,101.86,489,AS
UNNAMED,2001-05-26 09:00:00,17.4,67.6,TS,101.86,495,AS
UNNAMED,2001-05-26 12:00:00,17.6,67.7,TS,101.86,471,AS
UNNAMED,2001-05-26 15:00:00,17.7,67.6,TS,101.86,467,AS
UNNAMED,2001-05-26 18:00:00,17.8,67.6,TS,101.86,458,AS
UNNAMED,2001-05-26 21:00:00,18.1,67.6,TS,101.86,432,AS
UNNAMED,2001-05-27 00:00:00,18.2,67.6,TS,101.86,423,AS
UNNAMED,2001-05-27 03:00:00,18.2,67.5,TS,83.34,430,AS
UNNAMED,2001-05-27 06:00:00,18.3,67.6,TS,83.34,414,AS
UNNAMED,2001-05-27 09:00:00,18.4,67.5,TS,83.34,413,AS
UNNAMED,2001-05-27 12:00:00,19.0,67.6,TS,83.34,358,AS
UNNAMED,2001-05-27 15:00:00,19.1,67.8,TS,64.82000000000001,335,AS
UNNAMED,2001-05-27 18:00:00,19.3,67.9,TS,64.82000000000001,312,AS
UNNAMED,2001-05-27 21:00:00,19.6,67.8,TS,64.82000000000001,297,AS
UNNAMED,2001-05-28 00:00:00,19.7,67.9,TS,64.82000000000001,281,AS
UNNAMED,2001-05-28 03:00:00,20.0,68.0,TS,64.82000000000001,251,AS
UNNAMED,2001-05-28 06:00:00,20.1,68.1,TS,64.82000000000001,236,AS
UNNAMED,2001-05-28 09:00:00,20.3,68.2,TS,64.82000000000001,213,AS
UNNAMED,2001-05-28 12:00:00,21.0,68.5,TS,55.56,136,AS
UNNAMED,2001-05-28 15:00:00,21.2,68.3,TS,55.56,136,AS
UNNAMED,2001-05-28 18:00:00,21.7,68.4,TS,46.300000000000004,84,AS
UNNAMED,2001-05-28 21:00:00,21.9,68.2,TS,46.300000000000004,84,AS
UNNAMED,2001-05-29 00:00:00,22.1,68.0,TS,46.300000000000004,95,AS
UNNAMED,2001-06-12 03:00:00,19.5,87.0,TS,46.300000000000004,84,BB
UNNAMED,2001-06-12 06:00:00,19.6,86.8,TS,46.300000000000004,61,BB
UNNAMED,2001-06-12 09:00:00,19.8,86.7,TS,46.300000000000004,38,BB
UNNAMED,2001-06-12 12:00:00,20.0,86.5,TS,46.300000000000004,10,BB
UNNAMED,2001-06-13 03:00:00,21.0,85.5,TS,46.300000000000004,0,BB
UNNAMED,2001-06-13 06:00:00,20.9,85.3,TS,46.300000000000004,0,BB
UNNAMED,2001-06-13 09:00:00,21.0,85.0,TS,46.300000000000004,0,BB
UNNAMED,2001-09-24 09:00:00,16.8,69.4,TS,46.300000000000004,402,AS
UNNAMED,2001-09-24 12:00:00,16.9,69.3,TS,46.300000000000004,408,AS
UNNAMED,2001-09-24 15:00:00,16.9,69.1,TS,51.856,428,AS
UNNAMED,2001-09-24 18:00:00,16.9,69.0,TS,55.56,438,AS
UNNAMED,2001-09-24 21:00:00,16.9,68.9,TS,55.56,448,AS
UNNAMED,2001-09-25 00:00:00,17.0,68.9,TS,55.56,444,AS
UNNAMED,2001-09-25 03:00:00,17.0,68.5,TS,55.56,479,AS
UNNAMED,2001-09-25 06:00:00,17.1,68.2,TS,55.56,486,AS
UNNAMED,2001-09-25 09:00:00,17.1,68.1,TS,55.56,492,AS
UNNAMED,2001-09-25 12:00:00,17.2,68.1,TS,64.82000000000001,483,AS
UNNAMED,2001-09-25 15:00:00,17.2,68.0,TS,64.82000000000001,489,AS
UNNAMED,2001-09-25 18:00:00,17.3,67.9,TS,64.82000000000001,486,AS
UNNAMED,2001-09-25 21:00:00,17.3,68.2,TS,64.82000000000001,468,AS
UNNAMED,2001-09-26 00:00:00,17.4,67.6,TS,64.82000000000001,495,AS
UNNAMED,2001-09-26 03:00:00,18.0,67.2,TS,64.82000000000001,467,AS
UNNAMED,2001-09-26 06:00:00,17.9,66.8,TS,64.82000000000001,505,AS
UNNAMED,2001-09-26 09:00:00,18.2,66.4,TS,64.82000000000001,511,AS
UNNAMED,2001-09-26 12:00:00,18.4,66.0,TS,64.82000000000001,526,AS
UNNAMED,2001-09-26 15:00:00,18.6,65.8,TS,64.82000000000001,524,AS
UNNAMED,2001-09-26 18:00:00,18.6,65.3,TS,64.82000000000001,558,AS
UNNAMED,2001-09-26 21:00:00,18.6,65.1,TS,64.82000000000001,572,AS
UNNAMED,2001-09-27 00:00:00,18.7,64.7,TS,64.82000000000001,594,AS
UNNAMED,2001-09-27 03:00:00,18.7,64.0,TS,64.82000000000001,576,AS
UNNAMED,2001-09-27 06:00:00,18.7,63.8,TS,64.82000000000001,558,AS
UNNAMED,2001-09-27 09:00:00,18.7,63.5,TS,61.116,532,AS
UNNAMED,2001-09-27 12:00:00,18.8,63.3,TS,55.56,508,AS
UNNAMED,2001-09-27 15:00:00,18.8,63.0,TS,55.56,483,AS
UNNAMED,2001-09-27 18:00:00,18.9,62.7,TS,55.56,451,AS
UNNAMED,2001-09-27 21:00:00,19.0,62.3,TS,46.300000000000004,412,AS
UNNAMED,2001-10-08 21:00:00,18.2,69.9,TS,46.300000000000004,295,AS
UNNAMED,2001-10-09 00:00:00,18.4,69.8,TS,46.300000000000004,277,AS
UNNAMED,2001-10-09 03:00:00,18.5,69.7,TS,55.56,271,AS
UNNAMED,2001-10-09 06:00:00,18.6,69.2,TS,55.56,288,AS
UNNAMED,2001-10-09 09:00:00,18.8,68.8,TS,64.82000000000001,294,AS
UNNAMED,2001-10-09 12:00:00,18.8,68.4,TS,55.56,318,AS
UNNAMED,2001-10-09 15:00:00,18.7,68.3,TS,64.82000000000001,333,AS
UNNAMED,2001-10-09 18:00:00,18.7,68.0,TS,64.82000000000001,353,AS
UNNAMED,2001-10-09 21:00:00,18.6,67.9,TS,64.82000000000001,368,AS
UNNAMED,2001-10-10 00:00:00,18.5,67.8,TS,64.82000000000001,384,AS
UNNAMED,2001-10-10 03:00:00,18.3,67.8,TS,55.56,401,AS
UNNAMED,2001-10-10 06:00:00,18.2,67.8,TS,55.56,410,AS
UNNAMED,2001-10-10 09:00:00,18.1,67.7,TS,46.300000000000004,425,AS
UNNAMED,2001-10-14 12:00:00,13.5,84.0,TS,46.300000000000004,392,BB
UNNAMED,2001-10-14 15:00:00,13.5,83.4,TS,46.300000000000004,335,BB
UNNAMED,2001-10-14 18:00:00,13.5,83.0,TS,46.300000000000004,292,BB
UNNAMED,2001-10-14 21:00:00,13.5,83.0,TS,46.300000000000004,292,BB
UNNAMED,2001-10-15 00:00:00,13.5,83.0,TS,46.300000000000004,292,BB
UNNAMED,2001-10-15 03:00:00,13.5,82.5,TS,46.300000000000004,238,BB
UNNAMED,2001-10-15 06:00:00,13.5,82.0,TS,46.300000000000004,183,BB
UNNAMED,2001-10-15 09:00:00,13.5,81.5,TS,55.56,129,BB
UNNAMED,2001-10-15 12:00:00,13.7,81.0,TS,64.82000000000001,75,BB
UNNAMED,2001-10-15 15:00:00,14.0,80.5,TS,64.82000000000001,31,BB
UNNAMED,2001-10-15 18:00:00,14.0,80.0,TS,64.82000000000001,0,BB
UNNAMED,2001-10-15 21:00:00,14.0,80.0,TS,64.82000000000001,0,BB
UNNAMED,2001-10-16 00:00:00,14.0,79.5,TS,64.82000000000001,0,BB
UNNAMED,2001-10-16 03:00:00,14.0,79.5,TS,64.82000000000001,0,BB
UNNAMED,2001-10-16 06:00:00,14.0,79.5,TS,64.82000000000001,0,BB
UNNAMED,2001-10-16 09:00:00,14.5,79.5,TS,64.82000000000001,0,BB
UNNAMED,2001-10-16 12:00:00,14.5,79.5,TS,55.56,0,BB
UNNAMED,2001-10-16 15:00:00,14.7,79.3,TS,51.856,0,BB
UNNAMED,2001-10-16 18:00:00,15.0,79.0,TS,46.300000000000004,0,BB
UNNAMED,2001-11-11 03:00:00,15.3,83.0,TS,46.300000000000004,163,BB
UNNAMED,2001-11-11 06:00:00,15.4,83.4,TS,46.300000000000004,178,BB
UNNAMED,2001-11-11 09:00:00,15.5,83.8,TS,46.300000000000004,202,BB
UNNAMED,2001-11-11 12:00:00,15.6,84.2,TS,46.300000000000004,231,BB
UNNAMED,2001-11-11 15:00:00,15.8,84.6,TS,46.300000000000004,250,BB
UNNAMED,2001-11-11 18:00:00,16.0,84.9,TS,46.300000000000004,254,BB
UNNAMED,2001-11-11 21:00:00,16.3,85.2,TS,46.300000000000004,252,BB
UNNAMED,2001-11-12 00:00:00,16.6,85.5,TS,46.300000000000004,241,BB
UNNAMED,2002-05-06 03:00:00,9.3,66.9,TS,46.300000000000004,947,AS
UNNAMED,2002-05-06 06:00:00,10.0,66.5,TS,46.300000000000004,958,AS
UNNAMED,2002-05-06 09:00:00,10.6,66.2,TS,46.300000000000004,968,AS
UNNAMED,2002-05-06 12:00:00,11.2,66.0,TS,46.300000000000004,960,AS
UNNAMED,2002-05-06 15:00:00,11.4,65.8,TS,46.300000000000004,969,AS
UNNAMED,2002-05-06 18:00:00,11.8,65.6,TS,46.300000000000004,970,AS
UNNAMED,2002-05-06 21:00:00,12.2,65.3,TS,46.300000000000004,983,AS
UNNAMED,2002-05-07 00:00:00,12.7,64.9,TS,46.300000000000004,999,AS
UNNAMED,2002-05-07 03:00:00,13.0,64.4,TS,55.56,973,AS
UNNAMED,2002-05-07 06:00:00,13.1,64.0,TS,55.56,935,AS
UNNAMED,2002-05-07 09:00:00,13.1,63.6,TS,55.56,905,AS
UNNAMED,2002-05-07 12:00:00,13.1,63.2,TS,55.56,876,AS
UNNAMED,2002-05-07 15:00:00,13.0,62.8,TS,55.56,858,AS
UNNAMED,2002-05-07 18:00:00,13.1,62.6,TS,55.56,836,AS
UNNAMED,2002-05-07 21:00:00,13.1,62.5,TS,55.56,829,AS
UNNAMED,2002-05-08 00:00:00,13.2,62.3,TS,55.56,807,AS
UNNAMED,2002-05-08 03:00:00,13.3,61.8,TS,46.300000000000004,767,AS
